timestamp,resource,value,hostname
2026-01-01T00:50:00Z,memory_utilization_pct,52.75,prod-web-srv-01
2026-01-01T00:51:00Z,memory_utilization_pct,52.49,prod-web-srv-01
2026-01-01T00:52:00Z,memory_utilization_pct,50.53,prod-web-srv-01
2026-01-01T00:53:00Z,memory_utilization_pct,54.33,prod-web-srv-01
2026-01-01T00:54:00Z,memory_utilization_pct,51.96,prod-web-srv-01
2026-01-01T00:55:00Z,memory_utilization_pct,52.15,prod-web-srv-01
2026-01-01T00:56:00Z,memory_utilization_pct,52.55,prod-web-srv-01
2026-01-01T00:57:00Z,memory_utilization_pct,52.28,prod-web-srv-01
2026-01-01T00:58:00Z,memory_utilization_pct,50.64,prod-web-srv-01
2026-01-01T00:59:00Z,memory_utilization_pct,54.65,prod-web-srv-01
2026-01-01T01:00:00Z,memory_utilization_pct,52.65,prod-web-srv-01
2026-01-01T01:01:00Z,memory_utilization_pct,53.01,prod-web-srv-01
2026-01-01T01:02:00Z,memory_utilization_pct,54.2,prod-web-srv-01
2026-01-01T01:03:00Z,memory_utilization_pct,54.25,prod-web-srv-01
2026-01-01T01:04:00Z,memory_utilization_pct,53.53,prod-web-srv-01
2026-01-01T01:05:00Z,memory_utilization_pct,52.66,prod-web-srv-01
2026-01-01T01:06:00Z,memory_utilization_pct,51.5,prod-web-srv-01
2026-01-01T01:07:00Z,memory_utilization_pct,53.55,prod-web-srv-01
2026-01-01T01:08:00Z,memory_utilization_pct,52.18,prod-web-srv-01
2026-01-01T01:09:00Z,memory_utilization_pct,51.81,prod-web-srv-01
2026-01-01T01:10:00Z,memory_utilization_pct,51.66,prod-web-srv-01
2026-01-01T01:11:00Z,memory_utilization_pct,52.84,prod-web-srv-01
2026-01-01T01:12:00Z,memory_utilization_pct,51.48,prod-web-srv-01
2026-01-01T01:13:00Z,memory_utilization_pct,52.25,prod-web-srv-01
2026-01-01T01:14:00Z,memory_utilization_pct,54.09,prod-web-srv-01
2026-01-01T01:15:00Z,memory_utilization_pct,54.61,prod-web-srv-01
2026-01-01T01:16:00Z,memory_utilization_pct,52.9,prod-web-srv-01
2026-01-01T01:17:00Z,memory_utilization_pct,55.04,prod-web-srv-01
2026-01-01T01:18:00Z,memory_utilization_pct,55.74,prod-web-srv-01
2026-01-01T01:19:00Z,memory_utilization_pct,54.04,prod-web-srv-01
2026-01-01T01:20:00Z,memory_utilization_pct,53.53,prod-web-srv-01
2026-01-01T01:21:00Z,memory_utilization_pct,53.88,prod-web-srv-01
2026-01-01T01:22:00Z,memory_utilization_pct,54.21,prod-web-srv-01
2026-01-01T01:23:00Z,memory_utilization_pct,52.8,prod-web-srv-01
2026-01-01T01:24:00Z,memory_utilization_pct,56.55,prod-web-srv-01
2026-01-01T01:25:00Z,memory_utilization_pct,52.93,prod-web-srv-01
2026-01-01T01:26:00Z,memory_utilization_pct,54.94,prod-web-srv-01
2026-01-01T01:27:00Z,memory_utilization_pct,53.1,prod-web-srv-01
2026-01-01T01:28:00Z,memory_utilization_pct,53.3,prod-web-srv-01
2026-01-01T01:29:00Z,memory_utilization_pct,53.94,prod-web-srv-01
2026-01-01T01:30:00Z,memory_utilization_pct,52.49,prod-web-srv-01
2026-01-01T01:31:00Z,memory_utilization_pct,55.4,prod-web-srv-01
2026-01-01T01:32:00Z,memory_utilization_pct,53.13,prod-web-srv-01
2026-01-01T01:33:00Z,memory_utilization_pct,54.85,prod-web-srv-01
2026-01-01T01:34:00Z,memory_utilization_pct,55.0,prod-web-srv-01
2026-01-01T01:35:00Z,memory_utilization_pct,55.06,prod-web-srv-01
2026-01-01T01:36:00Z,memory_utilization_pct,55.75,prod-web-srv-01
2026-01-01T01:37:00Z,memory_utilization_pct,55.02,prod-web-srv-01
2026-01-01T01:38:00Z,memory_utilization_pct,53.65,prod-web-srv-01
2026-01-01T01:39:00Z,memory_utilization_pct,53.75,prod-web-srv-01
2026-01-01T01:40:00Z,memory_utilization_pct,53.91,prod-web-srv-01
2026-01-01T01:41:00Z,memory_utilization_pct,53.96,prod-web-srv-01
2026-01-01T01:42:00Z,memory_utilization_pct,54.27,prod-web-srv-01
2026-01-01T01:43:00Z,memory_utilization_pct,55.19,prod-web-srv-01
2026-01-01T01:44:00Z,memory_utilization_pct,55.97,prod-web-srv-01
2026-01-01T01:45:00Z,memory_utilization_pct,55.0,prod-web-srv-01
2026-01-01T01:46:00Z,memory_utilization_pct,55.72,prod-web-srv-01
2026-01-01T01:47:00Z,memory_utilization_pct,55.08,prod-web-srv-01
2026-01-01T01:48:00Z,memory_utilization_pct,54.74,prod-web-srv-01
2026-01-01T01:49:00Z,memory_utilization_pct,54.4,prod-web-srv-01
2026-01-01T01:50:00Z,memory_utilization_pct,54.23,prod-web-srv-01
2026-01-01T01:51:00Z,memory_utilization_pct,52.4,prod-web-srv-01
2026-01-01T01:52:00Z,memory_utilization_pct,53.46,prod-web-srv-01
2026-01-01T01:53:00Z,memory_utilization_pct,55.22,prod-web-srv-01
2026-01-01T01:54:00Z,memory_utilization_pct,55.09,prod-web-srv-01
2026-01-01T01:55:00Z,memory_utilization_pct,55.78,prod-web-srv-01
2026-01-01T01:56:00Z,memory_utilization_pct,54.34,prod-web-srv-01
2026-01-01T01:57:00Z,memory_utilization_pct,56.25,prod-web-srv-01
2026-01-01T01:58:00Z,memory_utilization_pct,54.39,prod-web-srv-01
2026-01-01T01:59:00Z,memory_utilization_pct,54.36,prod-web-srv-01
2026-01-01T02:00:00Z,memory_utilization_pct,56.65,prod-web-srv-01
2026-01-01T02:01:00Z,memory_utilization_pct,55.31,prod-web-srv-01
2026-01-01T02:02:00Z,memory_utilization_pct,56.29,prod-web-srv-01
2026-01-01T02:03:00Z,memory_utilization_pct,54.94,prod-web-srv-01
2026-01-01T02:04:00Z,memory_utilization_pct,56.5,prod-web-srv-01
2026-01-01T02:05:00Z,memory_utilization_pct,56.33,prod-web-srv-01
2026-01-01T02:06:00Z,memory_utilization_pct,55.6,prod-web-srv-01
2026-01-01T02:07:00Z,memory_utilization_pct,55.61,prod-web-srv-01
2026-01-01T02:08:00Z,memory_utilization_pct,54.85,prod-web-srv-01
2026-01-01T02:09:00Z,memory_utilization_pct,55.11,prod-web-srv-01
2026-01-01T02:10:00Z,memory_utilization_pct,53.73,prod-web-srv-01
2026-01-01T02:11:00Z,memory_utilization_pct,55.29,prod-web-srv-01
2026-01-01T02:12:00Z,memory_utilization_pct,54.43,prod-web-srv-01
2026-01-01T02:13:00Z,memory_utilization_pct,54.51,prod-web-srv-01
2026-01-01T02:14:00Z,memory_utilization_pct,55.32,prod-web-srv-01
2026-01-01T02:15:00Z,memory_utilization_pct,54.06,prod-web-srv-01
2026-01-01T02:16:00Z,memory_utilization_pct,54.96,prod-web-srv-01
2026-01-01T02:17:00Z,memory_utilization_pct,56.48,prod-web-srv-01
2026-01-01T02:18:00Z,memory_utilization_pct,55.31,prod-web-srv-01
2026-01-01T02:19:00Z,memory_utilization_pct,56.16,prod-web-srv-01
2026-01-01T02:20:00Z,memory_utilization_pct,56.9,prod-web-srv-01
2026-01-01T02:21:00Z,memory_utilization_pct,55.93,prod-web-srv-01
2026-01-01T02:22:00Z,memory_utilization_pct,55.17,prod-web-srv-01
2026-01-01T02:23:00Z,memory_utilization_pct,54.46,prod-web-srv-01
2026-01-01T02:24:00Z,memory_utilization_pct,57.32,prod-web-srv-01
2026-01-01T02:25:00Z,memory_utilization_pct,55.56,prod-web-srv-01
2026-01-01T02:26:00Z,memory_utilization_pct,56.89,prod-web-srv-01
2026-01-01T02:27:00Z,memory_utilization_pct,57.06,prod-web-srv-01
2026-01-01T02:28:00Z,memory_utilization_pct,56.32,prod-web-srv-01
2026-01-01T02:29:00Z,memory_utilization_pct,55.14,prod-web-srv-01
2026-01-01T02:30:00Z,memory_utilization_pct,55.67,prod-web-srv-01
2026-01-01T02:31:00Z,memory_utilization_pct,55.8,prod-web-srv-01
2026-01-01T02:32:00Z,memory_utilization_pct,56.73,prod-web-srv-01
2026-01-01T02:33:00Z,memory_utilization_pct,55.77,prod-web-srv-01
2026-01-01T02:34:00Z,memory_utilization_pct,55.12,prod-web-srv-01
2026-01-01T02:35:00Z,memory_utilization_pct,56.38,prod-web-srv-01
2026-01-01T02:36:00Z,memory_utilization_pct,56.96,prod-web-srv-01
2026-01-01T02:37:00Z,memory_utilization_pct,56.26,prod-web-srv-01
2026-01-01T02:38:00Z,memory_utilization_pct,56.26,prod-web-srv-01
2026-01-01T02:39:00Z,memory_utilization_pct,56.4,prod-web-srv-01
2026-01-01T02:40:00Z,memory_utilization_pct,54.45,prod-web-srv-01
2026-01-01T02:41:00Z,memory_utilization_pct,56.9,prod-web-srv-01
2026-01-01T02:42:00Z,memory_utilization_pct,57.03,prod-web-srv-01
2026-01-01T02:43:00Z,memory_utilization_pct,55.91,prod-web-srv-01
2026-01-01T02:44:00Z,memory_utilization_pct,55.91,prod-web-srv-01
2026-01-01T02:45:00Z,memory_utilization_pct,56.39,prod-web-srv-01
2026-01-01T02:46:00Z,memory_utilization_pct,56.58,prod-web-srv-01
2026-01-01T02:47:00Z,memory_utilization_pct,56.89,prod-web-srv-01
2026-01-01T02:48:00Z,memory_utilization_pct,58.18,prod-web-srv-01
2026-01-01T02:49:00Z,memory_utilization_pct,56.07,prod-web-srv-01
2026-01-01T02:50:00Z,memory_utilization_pct,57.71,prod-web-srv-01
2026-01-01T02:51:00Z,memory_utilization_pct,58.21,prod-web-srv-01
2026-01-01T02:52:00Z,memory_utilization_pct,57.12,prod-web-srv-01
2026-01-01T02:53:00Z,memory_utilization_pct,57.64,prod-web-srv-01
2026-01-01T02:54:00Z,memory_utilization_pct,56.73,prod-web-srv-01
2026-01-01T02:55:00Z,memory_utilization_pct,56.73,prod-web-srv-01
2026-01-01T02:56:00Z,memory_utilization_pct,56.69,prod-web-srv-01
2026-01-01T02:57:00Z,memory_utilization_pct,56.84,prod-web-srv-01
2026-01-01T02:58:00Z,memory_utilization_pct,58.16,prod-web-srv-01
2026-01-01T02:59:00Z,memory_utilization_pct,56.74,prod-web-srv-01
2026-01-01T03:00:00Z,memory_utilization_pct,58.66,prod-web-srv-01
2026-01-01T03:01:00Z,memory_utilization_pct,57.27,prod-web-srv-01
2026-01-01T03:02:00Z,memory_utilization_pct,58.82,prod-web-srv-01
2026-01-01T03:03:00Z,memory_utilization_pct,57.35,prod-web-srv-01
2026-01-01T03:04:00Z,memory_utilization_pct,58.11,prod-web-srv-01
2026-01-01T03:05:00Z,memory_utilization_pct,58.76,prod-web-srv-01
2026-01-01T03:06:00Z,memory_utilization_pct,58.16,prod-web-srv-01
2026-01-01T03:07:00Z,memory_utilization_pct,58.66,prod-web-srv-01
2026-01-01T03:08:00Z,memory_utilization_pct,56.56,prod-web-srv-01
2026-01-01T03:09:00Z,memory_utilization_pct,57.16,prod-web-srv-01
2026-01-01T03:10:00Z,memory_utilization_pct,57.72,prod-web-srv-01
2026-01-01T03:11:00Z,memory_utilization_pct,57.46,prod-web-srv-01
2026-01-01T03:12:00Z,memory_utilization_pct,59.18,prod-web-srv-01
2026-01-01T03:13:00Z,memory_utilization_pct,57.22,prod-web-srv-01
2026-01-01T03:14:00Z,memory_utilization_pct,55.55,prod-web-srv-01
2026-01-01T03:15:00Z,memory_utilization_pct,56.48,prod-web-srv-01
2026-01-01T03:16:00Z,memory_utilization_pct,57.63,prod-web-srv-01
2026-01-01T03:17:00Z,memory_utilization_pct,56.42,prod-web-srv-01
2026-01-01T03:18:00Z,memory_utilization_pct,56.93,prod-web-srv-01
2026-01-01T03:19:00Z,memory_utilization_pct,57.42,prod-web-srv-01
2026-01-01T03:20:00Z,memory_utilization_pct,57.26,prod-web-srv-01
2026-01-01T03:21:00Z,memory_utilization_pct,57.18,prod-web-srv-01
2026-01-01T03:22:00Z,memory_utilization_pct,58.78,prod-web-srv-01
2026-01-01T03:23:00Z,memory_utilization_pct,57.52,prod-web-srv-01
2026-01-01T03:24:00Z,memory_utilization_pct,58.05,prod-web-srv-01
2026-01-01T03:25:00Z,memory_utilization_pct,56.98,prod-web-srv-01
2026-01-01T03:26:00Z,memory_utilization_pct,58.78,prod-web-srv-01
2026-01-01T03:27:00Z,memory_utilization_pct,58.06,prod-web-srv-01
2026-01-01T03:28:00Z,memory_utilization_pct,57.98,prod-web-srv-01
2026-01-01T03:29:00Z,memory_utilization_pct,57.2,prod-web-srv-01
2026-01-01T03:30:00Z,memory_utilization_pct,57.24,prod-web-srv-01
2026-01-01T03:31:00Z,memory_utilization_pct,59.38,prod-web-srv-01
2026-01-01T03:32:00Z,memory_utilization_pct,57.39,prod-web-srv-01
2026-01-01T03:33:00Z,memory_utilization_pct,58.18,prod-web-srv-01
2026-01-01T03:34:00Z,memory_utilization_pct,55.54,prod-web-srv-01
2026-01-01T03:35:00Z,memory_utilization_pct,57.21,prod-web-srv-01
2026-01-01T03:36:00Z,memory_utilization_pct,59.36,prod-web-srv-01
2026-01-01T03:37:00Z,memory_utilization_pct,56.39,prod-web-srv-01
2026-01-01T03:38:00Z,memory_utilization_pct,58.68,prod-web-srv-01
2026-01-01T03:39:00Z,memory_utilization_pct,58.23,prod-web-srv-01
2026-01-01T03:40:00Z,memory_utilization_pct,58.05,prod-web-srv-01
2026-01-01T03:41:00Z,memory_utilization_pct,59.51,prod-web-srv-01
2026-01-01T03:42:00Z,memory_utilization_pct,58.43,prod-web-srv-01
2026-01-01T03:43:00Z,memory_utilization_pct,59.12,prod-web-srv-01
2026-01-01T03:44:00Z,memory_utilization_pct,57.28,prod-web-srv-01
2026-01-01T03:45:00Z,memory_utilization_pct,58.03,prod-web-srv-01
2026-01-01T03:46:00Z,memory_utilization_pct,58.6,prod-web-srv-01
2026-01-01T03:47:00Z,memory_utilization_pct,59.43,prod-web-srv-01
2026-01-01T03:48:00Z,memory_utilization_pct,58.11,prod-web-srv-01
2026-01-01T03:49:00Z,memory_utilization_pct,57.32,prod-web-srv-01
2026-01-01T03:50:00Z,memory_utilization_pct,59.28,prod-web-srv-01
2026-01-01T03:51:00Z,memory_utilization_pct,60.57,prod-web-srv-01
2026-01-01T03:52:00Z,memory_utilization_pct,57.65,prod-web-srv-01
2026-01-01T03:53:00Z,memory_utilization_pct,59.32,prod-web-srv-01
2026-01-01T03:54:00Z,memory_utilization_pct,58.7,prod-web-srv-01
2026-01-01T03:55:00Z,memory_utilization_pct,60.04,prod-web-srv-01
2026-01-01T03:56:00Z,memory_utilization_pct,57.03,prod-web-srv-01
2026-01-01T03:57:00Z,memory_utilization_pct,57.84,prod-web-srv-01
2026-01-01T03:58:00Z,memory_utilization_pct,56.85,prod-web-srv-01
2026-01-01T03:59:00Z,memory_utilization_pct,57.95,prod-web-srv-01
2026-01-01T04:00:00Z,memory_utilization_pct,58.76,prod-web-srv-01
2026-01-01T04:01:00Z,memory_utilization_pct,59.64,prod-web-srv-01
2026-01-01T04:02:00Z,memory_utilization_pct,58.95,prod-web-srv-01
2026-01-01T04:03:00Z,memory_utilization_pct,59.68,prod-web-srv-01
2026-01-01T04:04:00Z,memory_utilization_pct,58.93,prod-web-srv-01
2026-01-01T04:05:00Z,memory_utilization_pct,58.99,prod-web-srv-01
2026-01-01T04:06:00Z,memory_utilization_pct,58.33,prod-web-srv-01
2026-01-01T04:07:00Z,memory_utilization_pct,60.95,prod-web-srv-01
2026-01-01T04:08:00Z,memory_utilization_pct,57.98,prod-web-srv-01
2026-01-01T04:09:00Z,memory_utilization_pct,58.79,prod-web-srv-01
2026-01-01T04:10:00Z,memory_utilization_pct,58.42,prod-web-srv-01
2026-01-01T04:11:00Z,memory_utilization_pct,58.55,prod-web-srv-01
2026-01-01T04:12:00Z,memory_utilization_pct,58.15,prod-web-srv-01
2026-01-01T04:13:00Z,memory_utilization_pct,58.16,prod-web-srv-01
2026-01-01T04:14:00Z,memory_utilization_pct,60.51,prod-web-srv-01
2026-01-01T04:15:00Z,memory_utilization_pct,57.99,prod-web-srv-01
2026-01-01T04:16:00Z,memory_utilization_pct,59.04,prod-web-srv-01
2026-01-01T04:17:00Z,memory_utilization_pct,57.75,prod-web-srv-01
2026-01-01T04:18:00Z,memory_utilization_pct,57.56,prod-web-srv-01
2026-01-01T04:19:00Z,memory_utilization_pct,59.0,prod-web-srv-01
2026-01-01T04:20:00Z,memory_utilization_pct,59.73,prod-web-srv-01
2026-01-01T04:21:00Z,memory_utilization_pct,58.04,prod-web-srv-01
2026-01-01T04:22:00Z,memory_utilization_pct,58.37,prod-web-srv-01
2026-01-01T04:23:00Z,memory_utilization_pct,57.0,prod-web-srv-01
2026-01-01T04:24:00Z,memory_utilization_pct,59.95,prod-web-srv-01
2026-01-01T04:25:00Z,memory_utilization_pct,60.37,prod-web-srv-01
2026-01-01T04:26:00Z,memory_utilization_pct,59.77,prod-web-srv-01
2026-01-01T04:27:00Z,memory_utilization_pct,60.05,prod-web-srv-01
2026-01-01T04:28:00Z,memory_utilization_pct,60.58,prod-web-srv-01
2026-01-01T04:29:00Z,memory_utilization_pct,58.35,prod-web-srv-01
2026-01-01T04:30:00Z,memory_utilization_pct,58.85,prod-web-srv-01
2026-01-01T04:31:00Z,memory_utilization_pct,60.37,prod-web-srv-01
2026-01-01T04:32:00Z,memory_utilization_pct,58.13,prod-web-srv-01
2026-01-01T04:33:00Z,memory_utilization_pct,59.29,prod-web-srv-01
2026-01-01T04:34:00Z,memory_utilization_pct,58.66,prod-web-srv-01
2026-01-01T04:35:00Z,memory_utilization_pct,58.74,prod-web-srv-01
2026-01-01T04:36:00Z,memory_utilization_pct,59.59,prod-web-srv-01
2026-01-01T04:37:00Z,memory_utilization_pct,58.32,prod-web-srv-01
2026-01-01T04:38:00Z,memory_utilization_pct,59.33,prod-web-srv-01
2026-01-01T04:39:00Z,memory_utilization_pct,57.75,prod-web-srv-01
2026-01-01T04:40:00Z,memory_utilization_pct,58.83,prod-web-srv-01
2026-01-01T04:41:00Z,memory_utilization_pct,59.75,prod-web-srv-01
2026-01-01T04:42:00Z,memory_utilization_pct,58.45,prod-web-srv-01
2026-01-01T04:43:00Z,memory_utilization_pct,60.13,prod-web-srv-01
2026-01-01T04:44:00Z,memory_utilization_pct,59.61,prod-web-srv-01
2026-01-01T04:45:00Z,memory_utilization_pct,60.36,prod-web-srv-01
2026-01-01T04:46:00Z,memory_utilization_pct,58.85,prod-web-srv-01
2026-01-01T04:47:00Z,memory_utilization_pct,60.31,prod-web-srv-01
2026-01-01T04:48:00Z,memory_utilization_pct,59.54,prod-web-srv-01
2026-01-01T04:49:00Z,memory_utilization_pct,58.0,prod-web-srv-01
2026-01-01T04:50:00Z,memory_utilization_pct,61.64,prod-web-srv-01
2026-01-01T04:51:00Z,memory_utilization_pct,59.11,prod-web-srv-01
2026-01-01T04:52:00Z,memory_utilization_pct,61.43,prod-web-srv-01
2026-01-01T04:53:00Z,memory_utilization_pct,60.89,prod-web-srv-01
2026-01-01T04:54:00Z,memory_utilization_pct,58.84,prod-web-srv-01
2026-01-01T04:55:00Z,memory_utilization_pct,60.86,prod-web-srv-01
2026-01-01T04:56:00Z,memory_utilization_pct,59.53,prod-web-srv-01
2026-01-01T04:57:00Z,memory_utilization_pct,59.24,prod-web-srv-01
2026-01-01T04:58:00Z,memory_utilization_pct,59.47,prod-web-srv-01
2026-01-01T04:59:00Z,memory_utilization_pct,58.42,prod-web-srv-01
2026-01-01T05:00:00Z,memory_utilization_pct,59.28,prod-web-srv-01
2026-01-01T05:01:00Z,memory_utilization_pct,59.12,prod-web-srv-01
2026-01-01T05:02:00Z,memory_utilization_pct,59.9,prod-web-srv-01
2026-01-01T05:03:00Z,memory_utilization_pct,60.45,prod-web-srv-01
2026-01-01T05:04:00Z,memory_utilization_pct,59.61,prod-web-srv-01
2026-01-01T05:05:00Z,memory_utilization_pct,61.19,prod-web-srv-01
2026-01-01T05:06:00Z,memory_utilization_pct,60.98,prod-web-srv-01
2026-01-01T05:07:00Z,memory_utilization_pct,59.1,prod-web-srv-01
2026-01-01T05:08:00Z,memory_utilization_pct,59.72,prod-web-srv-01
2026-01-01T05:09:00Z,memory_utilization_pct,59.58,prod-web-srv-01
2026-01-01T05:10:00Z,memory_utilization_pct,60.88,prod-web-srv-01
2026-01-01T05:11:00Z,memory_utilization_pct,59.17,prod-web-srv-01
2026-01-01T05:12:00Z,memory_utilization_pct,60.52,prod-web-srv-01
2026-01-01T05:13:00Z,memory_utilization_pct,60.43,prod-web-srv-01
2026-01-01T05:14:00Z,memory_utilization_pct,59.04,prod-web-srv-01
2026-01-01T05:15:00Z,memory_utilization_pct,60.7,prod-web-srv-01
2026-01-01T05:16:00Z,memory_utilization_pct,60.72,prod-web-srv-01
2026-01-01T05:17:00Z,memory_utilization_pct,60.62,prod-web-srv-01
2026-01-01T05:18:00Z,memory_utilization_pct,60.16,prod-web-srv-01
2026-01-01T05:19:00Z,memory_utilization_pct,58.62,prod-web-srv-01
2026-01-01T05:20:00Z,memory_utilization_pct,60.43,prod-web-srv-01
2026-01-01T05:21:00Z,memory_utilization_pct,61.51,prod-web-srv-01
2026-01-01T05:22:00Z,memory_utilization_pct,59.87,prod-web-srv-01
2026-01-01T05:23:00Z,memory_utilization_pct,59.83,prod-web-srv-01
2026-01-01T05:24:00Z,memory_utilization_pct,60.28,prod-web-srv-01
2026-01-01T05:25:00Z,memory_utilization_pct,60.29,prod-web-srv-01
2026-01-01T05:26:00Z,memory_utilization_pct,59.76,prod-web-srv-01
2026-01-01T05:27:00Z,memory_utilization_pct,61.45,prod-web-srv-01
2026-01-01T05:28:00Z,memory_utilization_pct,58.55,prod-web-srv-01
2026-01-01T05:29:00Z,memory_utilization_pct,61.09,prod-web-srv-01
2026-01-01T05:30:00Z,memory_utilization_pct,57.95,prod-web-srv-01
2026-01-01T05:31:00Z,memory_utilization_pct,59.83,prod-web-srv-01
2026-01-01T05:32:00Z,memory_utilization_pct,59.33,prod-web-srv-01
2026-01-01T05:33:00Z,memory_utilization_pct,61.02,prod-web-srv-01
2026-01-01T05:34:00Z,memory_utilization_pct,59.16,prod-web-srv-01
2026-01-01T05:35:00Z,memory_utilization_pct,59.78,prod-web-srv-01
2026-01-01T05:36:00Z,memory_utilization_pct,58.19,prod-web-srv-01
2026-01-01T05:37:00Z,memory_utilization_pct,59.69,prod-web-srv-01
2026-01-01T05:38:00Z,memory_utilization_pct,57.52,prod-web-srv-01
2026-01-01T05:39:00Z,memory_utilization_pct,60.35,prod-web-srv-01
2026-01-01T05:40:00Z,memory_utilization_pct,58.88,prod-web-srv-01
2026-01-01T05:41:00Z,memory_utilization_pct,59.2,prod-web-srv-01
2026-01-01T05:42:00Z,memory_utilization_pct,60.67,prod-web-srv-01
2026-01-01T05:43:00Z,memory_utilization_pct,62.47,prod-web-srv-01
2026-01-01T05:44:00Z,memory_utilization_pct,60.0,prod-web-srv-01
2026-01-01T05:45:00Z,memory_utilization_pct,59.04,prod-web-srv-01
2026-01-01T05:46:00Z,memory_utilization_pct,59.27,prod-web-srv-01
2026-01-01T05:47:00Z,memory_utilization_pct,59.93,prod-web-srv-01
2026-01-01T05:48:00Z,memory_utilization_pct,62.02,prod-web-srv-01
2026-01-01T05:49:00Z,memory_utilization_pct,58.23,prod-web-srv-01
2026-01-01T05:50:00Z,memory_utilization_pct,59.25,prod-web-srv-01
2026-01-01T05:51:00Z,memory_utilization_pct,59.76,prod-web-srv-01
2026-01-01T05:52:00Z,memory_utilization_pct,59.53,prod-web-srv-01
2026-01-01T05:53:00Z,memory_utilization_pct,59.13,prod-web-srv-01
2026-01-01T05:54:00Z,memory_utilization_pct,58.45,prod-web-srv-01
2026-01-01T05:55:00Z,memory_utilization_pct,61.03,prod-web-srv-01
2026-01-01T05:56:00Z,memory_utilization_pct,61.42,prod-web-srv-01
2026-01-01T05:57:00Z,memory_utilization_pct,59.17,prod-web-srv-01
