timestamp,resource,value,hostname
2026-03-01T00:53:00Z,network_io_mbit_sec,459.26,prod-web-srv-01
2026-03-01T00:54:00Z,network_io_mbit_sec,466.37,prod-web-srv-01
2026-03-01T00:55:00Z,network_io_mbit_sec,474.34,prod-web-srv-01
2026-03-01T00:56:00Z,network_io_mbit_sec,474.19,prod-web-srv-01
2026-03-01T00:57:00Z,network_io_mbit_sec,474.23,prod-web-srv-01
2026-03-01T00:58:00Z,network_io_mbit_sec,468.57,prod-web-srv-01
2026-03-01T00:59:00Z,network_io_mbit_sec,464.55,prod-web-srv-01
2026-03-01T01:00:00Z,network_io_mbit_sec,485.48,prod-web-srv-01
2026-03-01T01:01:00Z,network_io_mbit_sec,478.44,prod-web-srv-01
2026-03-01T01:02:00Z,network_io_mbit_sec,481.96,prod-web-srv-01
2026-03-01T01:03:00Z,network_io_mbit_sec,460.57,prod-web-srv-01
2026-03-01T01:04:00Z,network_io_mbit_sec,484.34,prod-web-srv-01
2026-03-01T01:05:00Z,network_io_mbit_sec,489.23,prod-web-srv-01
2026-03-01T01:06:00Z,network_io_mbit_sec,484.02,prod-web-srv-01
2026-03-01T01:07:00Z,network_io_mbit_sec,500.88,prod-web-srv-01
2026-03-01T01:08:00Z,network_io_mbit_sec,483.2,prod-web-srv-01
2026-03-01T01:09:00Z,network_io_mbit_sec,490.55,prod-web-srv-01
2026-03-01T01:10:00Z,network_io_mbit_sec,487.18,prod-web-srv-01
2026-03-01T01:11:00Z,network_io_mbit_sec,468.72,prod-web-srv-01
2026-03-01T01:12:00Z,network_io_mbit_sec,501.3,prod-web-srv-01
2026-03-01T01:13:00Z,network_io_mbit_sec,475.75,prod-web-srv-01
2026-03-01T01:14:00Z,network_io_mbit_sec,494.0,prod-web-srv-01
2026-03-01T01:15:00Z,network_io_mbit_sec,496.56,prod-web-srv-01
2026-03-01T01:16:00Z,network_io_mbit_sec,512.17,prod-web-srv-01
2026-03-01T01:17:00Z,network_io_mbit_sec,490.82,prod-web-srv-01
2026-03-01T01:18:00Z,network_io_mbit_sec,485.26,prod-web-srv-01
2026-03-01T01:19:00Z,network_io_mbit_sec,515.25,prod-web-srv-01
2026-03-01T01:20:00Z,network_io_mbit_sec,505.53,prod-web-srv-01
2026-03-01T01:21:00Z,network_io_mbit_sec,493.07,prod-web-srv-01
2026-03-01T01:22:00Z,network_io_mbit_sec,508.13,prod-web-srv-01
2026-03-01T01:23:00Z,network_io_mbit_sec,507.67,prod-web-srv-01
2026-03-01T01:24:00Z,network_io_mbit_sec,502.04,prod-web-srv-01
2026-03-01T01:25:00Z,network_io_mbit_sec,501.32,prod-web-srv-01
2026-03-01T01:26:00Z,network_io_mbit_sec,520.91,prod-web-srv-01
2026-03-01T01:27:00Z,network_io_mbit_sec,535.52,prod-web-srv-01
2026-03-01T01:28:00Z,network_io_mbit_sec,510.32,prod-web-srv-01
2026-03-01T01:29:00Z,network_io_mbit_sec,520.18,prod-web-srv-01
2026-03-01T01:30:00Z,network_io_mbit_sec,510.61,prod-web-srv-01
2026-03-01T01:31:00Z,network_io_mbit_sec,512.51,prod-web-srv-01
2026-03-01T01:32:00Z,network_io_mbit_sec,495.63,prod-web-srv-01
2026-03-01T01:33:00Z,network_io_mbit_sec,521.75,prod-web-srv-01
2026-03-01T01:34:00Z,network_io_mbit_sec,521.65,prod-web-srv-01
2026-03-01T01:35:00Z,network_io_mbit_sec,510.28,prod-web-srv-01
2026-03-01T01:36:00Z,network_io_mbit_sec,519.98,prod-web-srv-01
2026-03-01T01:37:00Z,network_io_mbit_sec,526.89,prod-web-srv-01
2026-03-01T01:38:00Z,network_io_mbit_sec,494.77,prod-web-srv-01
2026-03-01T01:39:00Z,network_io_mbit_sec,530.97,prod-web-srv-01
2026-03-01T01:40:00Z,network_io_mbit_sec,512.19,prod-web-srv-01
2026-03-01T01:41:00Z,network_io_mbit_sec,529.42,prod-web-srv-01
2026-03-01T01:42:00Z,network_io_mbit_sec,534.41,prod-web-srv-01
2026-03-01T01:43:00Z,network_io_mbit_sec,549.4,prod-web-srv-01
2026-03-01T01:44:00Z,network_io_mbit_sec,510.91,prod-web-srv-01
2026-03-01T01:45:00Z,network_io_mbit_sec,526.44,prod-web-srv-01
2026-03-01T01:46:00Z,network_io_mbit_sec,541.27,prod-web-srv-01
2026-03-01T01:47:00Z,network_io_mbit_sec,544.82,prod-web-srv-01
2026-03-01T01:48:00Z,network_io_mbit_sec,535.41,prod-web-srv-01
2026-03-01T01:49:00Z,network_io_mbit_sec,518.97,prod-web-srv-01
2026-03-01T01:50:00Z,network_io_mbit_sec,540.81,prod-web-srv-01
2026-03-01T01:51:00Z,network_io_mbit_sec,541.46,prod-web-srv-01
2026-03-01T01:52:00Z,network_io_mbit_sec,537.25,prod-web-srv-01
2026-03-01T01:53:00Z,network_io_mbit_sec,521.76,prod-web-srv-01
2026-03-01T01:54:00Z,network_io_mbit_sec,544.2,prod-web-srv-01
2026-03-01T01:55:00Z,network_io_mbit_sec,567.07,prod-web-srv-01
2026-03-01T01:56:00Z,network_io_mbit_sec,538.44,prod-web-srv-01
2026-03-01T01:57:00Z,network_io_mbit_sec,538.85,prod-web-srv-01
2026-03-01T01:58:00Z,network_io_mbit_sec,543.86,prod-web-srv-01
2026-03-01T01:59:00Z,network_io_mbit_sec,542.94,prod-web-srv-01
2026-03-01T02:00:00Z,network_io_mbit_sec,545.92,prod-web-srv-01
2026-03-01T02:01:00Z,network_io_mbit_sec,555.54,prod-web-srv-01
2026-03-01T02:02:00Z,network_io_mbit_sec,547.14,prod-web-srv-01
2026-03-01T02:03:00Z,network_io_mbit_sec,571.15,prod-web-srv-01
2026-03-01T02:04:00Z,network_io_mbit_sec,555.85,prod-web-srv-01
2026-03-01T02:05:00Z,network_io_mbit_sec,551.24,prod-web-srv-01
2026-03-01T02:06:00Z,network_io_mbit_sec,561.12,prod-web-srv-01
2026-03-01T02:07:00Z,network_io_mbit_sec,575.67,prod-web-srv-01
2026-03-01T02:08:00Z,network_io_mbit_sec,570.41,prod-web-srv-01
2026-03-01T02:09:00Z,network_io_mbit_sec,577.83,prod-web-srv-01
2026-03-01T02:10:00Z,network_io_mbit_sec,556.15,prod-web-srv-01
2026-03-01T02:11:00Z,network_io_mbit_sec,559.89,prod-web-srv-01
2026-03-01T02:12:00Z,network_io_mbit_sec,562.49,prod-web-srv-01
2026-03-01T02:13:00Z,network_io_mbit_sec,568.74,prod-web-srv-01
2026-03-01T02:14:00Z,network_io_mbit_sec,575.02,prod-web-srv-01
2026-03-01T02:15:00Z,network_io_mbit_sec,561.38,prod-web-srv-01
2026-03-01T02:16:00Z,network_io_mbit_sec,569.77,prod-web-srv-01
2026-03-01T02:17:00Z,network_io_mbit_sec,552.33,prod-web-srv-01
2026-03-01T02:18:00Z,network_io_mbit_sec,545.83,prod-web-srv-01
2026-03-01T02:19:00Z,network_io_mbit_sec,571.38,prod-web-srv-01
2026-03-01T02:20:00Z,network_io_mbit_sec,571.96,prod-web-srv-01
2026-03-01T02:21:00Z,network_io_mbit_sec,573.63,prod-web-srv-01
2026-03-01T02:22:00Z,network_io_mbit_sec,563.66,prod-web-srv-01
2026-03-01T02:23:00Z,network_io_mbit_sec,590.75,prod-web-srv-01
2026-03-01T02:24:00Z,network_io_mbit_sec,559.97,prod-web-srv-01
2026-03-01T02:25:00Z,network_io_mbit_sec,559.94,prod-web-srv-01
2026-03-01T02:26:00Z,network_io_mbit_sec,578.65,prod-web-srv-01
2026-03-01T02:27:00Z,network_io_mbit_sec,570.72,prod-web-srv-01
2026-03-01T02:28:00Z,network_io_mbit_sec,580.75,prod-web-srv-01
2026-03-01T02:29:00Z,network_io_mbit_sec,585.38,prod-web-srv-01
2026-03-01T02:30:00Z,network_io_mbit_sec,585.17,prod-web-srv-01
2026-03-01T02:31:00Z,network_io_mbit_sec,573.75,prod-web-srv-01
2026-03-01T02:32:00Z,network_io_mbit_sec,578.93,prod-web-srv-01
2026-03-01T02:33:00Z,network_io_mbit_sec,585.57,prod-web-srv-01
2026-03-01T02:34:00Z,network_io_mbit_sec,576.56,prod-web-srv-01
2026-03-01T02:35:00Z,network_io_mbit_sec,596.99,prod-web-srv-01
2026-03-01T02:36:00Z,network_io_mbit_sec,586.69,prod-web-srv-01
2026-03-01T02:37:00Z,network_io_mbit_sec,577.55,prod-web-srv-01
2026-03-01T02:38:00Z,network_io_mbit_sec,576.57,prod-web-srv-01
2026-03-01T02:39:00Z,network_io_mbit_sec,593.51,prod-web-srv-01
2026-03-01T02:40:00Z,network_io_mbit_sec,588.7,prod-web-srv-01
2026-03-01T02:41:00Z,network_io_mbit_sec,598.48,prod-web-srv-01
2026-03-01T02:42:00Z,network_io_mbit_sec,591.27,prod-web-srv-01
2026-03-01T02:43:00Z,network_io_mbit_sec,609.94,prod-web-srv-01
2026-03-01T02:44:00Z,network_io_mbit_sec,588.67,prod-web-srv-01
2026-03-01T02:45:00Z,network_io_mbit_sec,592.02,prod-web-srv-01
2026-03-01T02:46:00Z,network_io_mbit_sec,596.41,prod-web-srv-01
2026-03-01T02:47:00Z,network_io_mbit_sec,609.39,prod-web-srv-01
2026-03-01T02:48:00Z,network_io_mbit_sec,600.94,prod-web-srv-01
2026-03-01T02:49:00Z,network_io_mbit_sec,601.36,prod-web-srv-01
2026-03-01T02:50:00Z,network_io_mbit_sec,587.04,prod-web-srv-01
2026-03-01T02:51:00Z,network_io_mbit_sec,591.61,prod-web-srv-01
2026-03-01T02:52:00Z,network_io_mbit_sec,605.02,prod-web-srv-01
2026-03-01T02:53:00Z,network_io_mbit_sec,598.4,prod-web-srv-01
2026-03-01T02:54:00Z,network_io_mbit_sec,605.09,prod-web-srv-01
2026-03-01T02:55:00Z,network_io_mbit_sec,597.3,prod-web-srv-01
2026-03-01T02:56:00Z,network_io_mbit_sec,616.62,prod-web-srv-01
2026-03-01T02:57:00Z,network_io_mbit_sec,620.36,prod-web-srv-01
2026-03-01T02:58:00Z,network_io_mbit_sec,608.97,prod-web-srv-01
2026-03-01T02:59:00Z,network_io_mbit_sec,625.64,prod-web-srv-01
2026-03-01T03:00:00Z,network_io_mbit_sec,621.17,prod-web-srv-01
2026-03-01T03:01:00Z,network_io_mbit_sec,643.13,prod-web-srv-01
2026-03-01T03:02:00Z,network_io_mbit_sec,608.94,prod-web-srv-01
2026-03-01T03:03:00Z,network_io_mbit_sec,611.8,prod-web-srv-01
2026-03-01T03:04:00Z,network_io_mbit_sec,633.2,prod-web-srv-01
2026-03-01T03:05:00Z,network_io_mbit_sec,614.49,prod-web-srv-01
2026-03-01T03:06:00Z,network_io_mbit_sec,632.09,prod-web-srv-01
2026-03-01T03:07:00Z,network_io_mbit_sec,605.99,prod-web-srv-01
2026-03-01T03:08:00Z,network_io_mbit_sec,630.2,prod-web-srv-01
2026-03-01T03:09:00Z,network_io_mbit_sec,636.66,prod-web-srv-01
2026-03-01T03:10:00Z,network_io_mbit_sec,622.03,prod-web-srv-01
2026-03-01T03:11:00Z,network_io_mbit_sec,629.58,prod-web-srv-01
2026-03-01T03:12:00Z,network_io_mbit_sec,614.93,prod-web-srv-01
2026-03-01T03:13:00Z,network_io_mbit_sec,612.29,prod-web-srv-01
2026-03-01T03:14:00Z,network_io_mbit_sec,630.41,prod-web-srv-01
2026-03-01T03:15:00Z,network_io_mbit_sec,630.21,prod-web-srv-01
2026-03-01T03:16:00Z,network_io_mbit_sec,634.92,prod-web-srv-01
2026-03-01T03:17:00Z,network_io_mbit_sec,633.04,prod-web-srv-01
2026-03-01T03:18:00Z,network_io_mbit_sec,649.79,prod-web-srv-01
2026-03-01T03:19:00Z,network_io_mbit_sec,626.52,prod-web-srv-01
2026-03-01T03:20:00Z,network_io_mbit_sec,623.66,prod-web-srv-01
2026-03-01T03:21:00Z,network_io_mbit_sec,630.73,prod-web-srv-01
2026-03-01T03:22:00Z,network_io_mbit_sec,615.76,prod-web-srv-01
2026-03-01T03:23:00Z,network_io_mbit_sec,635.04,prod-web-srv-01
2026-03-01T03:24:00Z,network_io_mbit_sec,635.69,prod-web-srv-01
2026-03-01T03:25:00Z,network_io_mbit_sec,624.42,prod-web-srv-01
2026-03-01T03:26:00Z,network_io_mbit_sec,660.97,prod-web-srv-01
2026-03-01T03:27:00Z,network_io_mbit_sec,650.13,prod-web-srv-01
2026-03-01T03:28:00Z,network_io_mbit_sec,648.37,prod-web-srv-01
2026-03-01T03:29:00Z,network_io_mbit_sec,636.22,prod-web-srv-01
2026-03-01T03:30:00Z,network_io_mbit_sec,634.38,prod-web-srv-01
2026-03-01T03:31:00Z,network_io_mbit_sec,637.64,prod-web-srv-01
2026-03-01T03:32:00Z,network_io_mbit_sec,636.46,prod-web-srv-01
2026-03-01T03:33:00Z,network_io_mbit_sec,641.24,prod-web-srv-01
2026-03-01T03:34:00Z,network_io_mbit_sec,642.33,prod-web-srv-01
2026-03-01T03:35:00Z,network_io_mbit_sec,636.02,prod-web-srv-01
2026-03-01T03:36:00Z,network_io_mbit_sec,648.32,prod-web-srv-01
2026-03-01T03:37:00Z,network_io_mbit_sec,639.35,prod-web-srv-01
2026-03-01T03:38:00Z,network_io_mbit_sec,48.79,prod-web-srv-01
2026-03-01T03:39:00Z,network_io_mbit_sec,54.93,prod-web-srv-01
2026-03-01T03:40:00Z,network_io_mbit_sec,57.62,prod-web-srv-01
2026-03-01T03:41:00Z,network_io_mbit_sec,47.1,prod-web-srv-01
2026-03-01T03:42:00Z,network_io_mbit_sec,44.06,prod-web-srv-01
2026-03-01T03:43:00Z,network_io_mbit_sec,48.72,prod-web-srv-01
2026-03-01T03:44:00Z,network_io_mbit_sec,46.61,prod-web-srv-01
2026-03-01T03:45:00Z,network_io_mbit_sec,54.57,prod-web-srv-01
2026-03-01T03:46:00Z,network_io_mbit_sec,49.45,prod-web-srv-01
2026-03-01T03:47:00Z,network_io_mbit_sec,46.22,prod-web-srv-01
2026-03-01T03:48:00Z,network_io_mbit_sec,51.91,prod-web-srv-01
2026-03-01T03:49:00Z,network_io_mbit_sec,50.95,prod-web-srv-01
2026-03-01T03:50:00Z,network_io_mbit_sec,43.39,prod-web-srv-01
2026-03-01T03:51:00Z,network_io_mbit_sec,43.44,prod-web-srv-01
2026-03-01T03:52:00Z,network_io_mbit_sec,56.29,prod-web-srv-01
2026-03-01T03:53:00Z,network_io_mbit_sec,60.77,prod-web-srv-01
2026-03-01T03:54:00Z,network_io_mbit_sec,43.38,prod-web-srv-01
2026-03-01T03:55:00Z,network_io_mbit_sec,56.53,prod-web-srv-01
2026-03-01T03:56:00Z,network_io_mbit_sec,47.81,prod-web-srv-01
2026-03-01T03:57:00Z,network_io_mbit_sec,49.65,prod-web-srv-01
2026-03-01T03:58:00Z,network_io_mbit_sec,54.66,prod-web-srv-01
2026-03-01T03:59:00Z,network_io_mbit_sec,53.17,prod-web-srv-01
2026-03-01T04:00:00Z,network_io_mbit_sec,52.48,prod-web-srv-01
2026-03-01T04:01:00Z,network_io_mbit_sec,40.89,prod-web-srv-01
2026-03-01T04:02:00Z,network_io_mbit_sec,50.95,prod-web-srv-01
2026-03-01T04:03:00Z,network_io_mbit_sec,52.61,prod-web-srv-01
2026-03-01T04:04:00Z,network_io_mbit_sec,35.05,prod-web-srv-01
2026-03-01T04:05:00Z,network_io_mbit_sec,52.9,prod-web-srv-01
2026-03-01T04:06:00Z,network_io_mbit_sec,44.28,prod-web-srv-01
2026-03-01T04:07:00Z,network_io_mbit_sec,55.72,prod-web-srv-01
2026-03-01T04:08:00Z,network_io_mbit_sec,669.59,prod-web-srv-01
2026-03-01T04:09:00Z,network_io_mbit_sec,666.42,prod-web-srv-01
2026-03-01T04:10:00Z,network_io_mbit_sec,681.11,prod-web-srv-01
2026-03-01T04:11:00Z,network_io_mbit_sec,668.87,prod-web-srv-01
2026-03-01T04:12:00Z,network_io_mbit_sec,670.03,prod-web-srv-01
2026-03-01T04:13:00Z,network_io_mbit_sec,667.73,prod-web-srv-01
2026-03-01T04:14:00Z,network_io_mbit_sec,670.03,prod-web-srv-01
2026-03-01T04:15:00Z,network_io_mbit_sec,660.95,prod-web-srv-01
2026-03-01T04:16:00Z,network_io_mbit_sec,665.85,prod-web-srv-01
2026-03-01T04:17:00Z,network_io_mbit_sec,685.5,prod-web-srv-01
2026-03-01T04:18:00Z,network_io_mbit_sec,660.72,prod-web-srv-01
2026-03-01T04:19:00Z,network_io_mbit_sec,666.66,prod-web-srv-01
2026-03-01T04:20:00Z,network_io_mbit_sec,678.84,prod-web-srv-01
2026-03-01T04:21:00Z,network_io_mbit_sec,675.88,prod-web-srv-01
2026-03-01T04:22:00Z,network_io_mbit_sec,686.86,prod-web-srv-01
2026-03-01T04:23:00Z,network_io_mbit_sec,672.74,prod-web-srv-01
2026-03-01T04:24:00Z,network_io_mbit_sec,670.88,prod-web-srv-01
2026-03-01T04:25:00Z,network_io_mbit_sec,663.51,prod-web-srv-01
2026-03-01T04:26:00Z,network_io_mbit_sec,686.18,prod-web-srv-01
2026-03-01T04:27:00Z,network_io_mbit_sec,671.03,prod-web-srv-01
2026-03-01T04:28:00Z,network_io_mbit_sec,681.76,prod-web-srv-01
2026-03-01T04:29:00Z,network_io_mbit_sec,674.18,prod-web-srv-01
2026-03-01T04:30:00Z,network_io_mbit_sec,683.65,prod-web-srv-01
2026-03-01T04:31:00Z,network_io_mbit_sec,677.76,prod-web-srv-01
2026-03-01T04:32:00Z,network_io_mbit_sec,696.79,prod-web-srv-01
2026-03-01T04:33:00Z,network_io_mbit_sec,687.71,prod-web-srv-01
2026-03-01T04:34:00Z,network_io_mbit_sec,698.99,prod-web-srv-01
2026-03-01T04:35:00Z,network_io_mbit_sec,685.83,prod-web-srv-01
2026-03-01T04:36:00Z,network_io_mbit_sec,679.88,prod-web-srv-01
2026-03-01T04:37:00Z,network_io_mbit_sec,679.36,prod-web-srv-01
2026-03-01T04:38:00Z,network_io_mbit_sec,666.77,prod-web-srv-01
2026-03-01T04:39:00Z,network_io_mbit_sec,684.19,prod-web-srv-01
2026-03-01T04:40:00Z,network_io_mbit_sec,699.87,prod-web-srv-01
2026-03-01T04:41:00Z,network_io_mbit_sec,699.32,prod-web-srv-01
2026-03-01T04:42:00Z,network_io_mbit_sec,691.51,prod-web-srv-01
2026-03-01T04:43:00Z,network_io_mbit_sec,693.01,prod-web-srv-01
2026-03-01T04:44:00Z,network_io_mbit_sec,686.22,prod-web-srv-01
2026-03-01T04:45:00Z,network_io_mbit_sec,666.55,prod-web-srv-01
2026-03-01T04:46:00Z,network_io_mbit_sec,688.79,prod-web-srv-01
2026-03-01T04:47:00Z,network_io_mbit_sec,688.26,prod-web-srv-01
2026-03-01T04:48:00Z,network_io_mbit_sec,702.96,prod-web-srv-01
2026-03-01T04:49:00Z,network_io_mbit_sec,687.76,prod-web-srv-01
2026-03-01T04:50:00Z,network_io_mbit_sec,701.17,prod-web-srv-01
2026-03-01T04:51:00Z,network_io_mbit_sec,680.02,prod-web-srv-01
2026-03-01T04:52:00Z,network_io_mbit_sec,692.15,prod-web-srv-01
2026-03-01T04:53:00Z,network_io_mbit_sec,688.7,prod-web-srv-01
2026-03-01T04:54:00Z,network_io_mbit_sec,681.36,prod-web-srv-01
2026-03-01T04:55:00Z,network_io_mbit_sec,696.14,prod-web-srv-01
2026-03-01T04:56:00Z,network_io_mbit_sec,686.06,prod-web-srv-01
2026-03-01T04:57:00Z,network_io_mbit_sec,683.96,prod-web-srv-01
2026-03-01T04:58:00Z,network_io_mbit_sec,670.36,prod-web-srv-01
2026-03-01T04:59:00Z,network_io_mbit_sec,679.05,prod-web-srv-01
2026-03-01T05:00:00Z,network_io_mbit_sec,685.99,prod-web-srv-01
2026-03-01T05:01:00Z,network_io_mbit_sec,688.61,prod-web-srv-01
2026-03-01T05:02:00Z,network_io_mbit_sec,688.77,prod-web-srv-01
2026-03-01T05:03:00Z,network_io_mbit_sec,680.49,prod-web-srv-01
2026-03-01T05:04:00Z,network_io_mbit_sec,684.76,prod-web-srv-01
2026-03-01T05:05:00Z,network_io_mbit_sec,686.11,prod-web-srv-01
2026-03-01T05:06:00Z,network_io_mbit_sec,693.38,prod-web-srv-01
2026-03-01T05:07:00Z,network_io_mbit_sec,701.02,prod-web-srv-01
2026-03-01T05:08:00Z,network_io_mbit_sec,686.74,prod-web-srv-01
2026-03-01T05:09:00Z,network_io_mbit_sec,705.94,prod-web-srv-01
2026-03-01T05:10:00Z,network_io_mbit_sec,707.12,prod-web-srv-01
2026-03-01T05:11:00Z,network_io_mbit_sec,704.69,prod-web-srv-01
2026-03-01T05:12:00Z,network_io_mbit_sec,691.28,prod-web-srv-01
2026-03-01T05:13:00Z,network_io_mbit_sec,680.76,prod-web-srv-01
2026-03-01T05:14:00Z,network_io_mbit_sec,684.53,prod-web-srv-01
2026-03-01T05:15:00Z,network_io_mbit_sec,674.88,prod-web-srv-01
2026-03-01T05:16:00Z,network_io_mbit_sec,696.11,prod-web-srv-01
2026-03-01T05:17:00Z,network_io_mbit_sec,690.36,prod-web-srv-01
2026-03-01T05:18:00Z,network_io_mbit_sec,708.85,prod-web-srv-01
2026-03-01T05:19:00Z,network_io_mbit_sec,706.55,prod-web-srv-01
2026-03-01T05:20:00Z,network_io_mbit_sec,694.12,prod-web-srv-01
2026-03-01T05:21:00Z,network_io_mbit_sec,663.32,prod-web-srv-01
2026-03-01T05:22:00Z,network_io_mbit_sec,703.71,prod-web-srv-01
2026-03-01T05:23:00Z,network_io_mbit_sec,48.23,prod-web-srv-01
2026-03-01T05:24:00Z,network_io_mbit_sec,56.52,prod-web-srv-01
2026-03-01T05:25:00Z,network_io_mbit_sec,50.26,prod-web-srv-01
2026-03-01T05:26:00Z,network_io_mbit_sec,45.06,prod-web-srv-01
2026-03-01T05:27:00Z,network_io_mbit_sec,61.35,prod-web-srv-01
2026-03-01T05:28:00Z,network_io_mbit_sec,50.47,prod-web-srv-01
2026-03-01T05:29:00Z,network_io_mbit_sec,46.43,prod-web-srv-01
2026-03-01T05:30:00Z,network_io_mbit_sec,51.83,prod-web-srv-01
2026-03-01T05:31:00Z,network_io_mbit_sec,43.47,prod-web-srv-01
2026-03-01T05:32:00Z,network_io_mbit_sec,54.22,prod-web-srv-01
2026-03-01T05:33:00Z,network_io_mbit_sec,51.17,prod-web-srv-01
2026-03-01T05:34:00Z,network_io_mbit_sec,57.22,prod-web-srv-01
2026-03-01T05:35:00Z,network_io_mbit_sec,63.54,prod-web-srv-01
2026-03-01T05:36:00Z,network_io_mbit_sec,51.0,prod-web-srv-01
2026-03-01T05:37:00Z,network_io_mbit_sec,57.08,prod-web-srv-01
2026-03-01T05:38:00Z,network_io_mbit_sec,54.77,prod-web-srv-01
2026-03-01T05:39:00Z,network_io_mbit_sec,51.46,prod-web-srv-01
2026-03-01T05:40:00Z,network_io_mbit_sec,45.09,prod-web-srv-01
2026-03-01T05:41:00Z,network_io_mbit_sec,52.82,prod-web-srv-01
2026-03-01T05:42:00Z,network_io_mbit_sec,51.6,prod-web-srv-01
2026-03-01T05:43:00Z,network_io_mbit_sec,46.01,prod-web-srv-01
2026-03-01T05:44:00Z,network_io_mbit_sec,51.0,prod-web-srv-01
2026-03-01T05:45:00Z,network_io_mbit_sec,49.28,prod-web-srv-01
2026-03-01T05:46:00Z,network_io_mbit_sec,51.88,prod-web-srv-01
2026-03-01T05:47:00Z,network_io_mbit_sec,47.24,prod-web-srv-01
2026-03-01T05:48:00Z,network_io_mbit_sec,53.27,prod-web-srv-01
